Date,ACI,ACTspCount,ACTspFract,ACTspMean,ACTtCount,ACTtFraction,ACTtMean,ADI,AEI,AGI,AUDIO_KURT,AUDIO_MEAN,AUDIO_SKEW,AUDIO_VAR,AnthroEnergy,BGNf,BGNt,BI,BioEnergy,EAS,ECU,ECV,ENRf,EPS,EPS_KURT,EPS_SKEW,EVNspCount,EVNspFract,EVNspMean,EVNtCount,EVNtFraction,EVNtMean,HFC,H_GiniSimpson,H_Havrda,H_Renyi,H_gamma,H_pairedShannon,Hf,Ht,LEQf,LEQt,LFC,MED,MFC,NBPEAKS,NDSI,RAOQ,ROIcover,ROItotal,ROU,SNRf,SNRt,SPEC_KURT,SPEC_MEAN,SPEC_SKEW,SPEC_VAR,TFSD,ZCR,file,rBA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_011500.wav,
,294.8450089377991,85.53515625,0.19984849591121495,5.189761964852657,61.0,0.14219114219114218,4.280390493417138,0.0,0.0,0.00044698527178475703,2.8480743109838587,8.054163396826136e-19,-0.11077963708148868,2.53324134394742e-06,7.710690904903681e-06,-61.7366171766395,-50.82674180629703,12.001597558520523,4.724570260556105e-05,0.001112852267039166,0.030037359150250964,0.012502851450491015,-59.485830941027345,1.0,387.17118527112876,18.480478263351717,0.08392333984375,0.008834696261682241,0.046524941724941725,3.8149824766355143,0.13986013986013984,0.03674641148325359,0.19564419225634175,0.9900003631424013,0.3331668952501878,3.8011374510187195,72102.0197926997,6.788879666819797,0.3568799480943685,0.9709653734921118,33.51416905897264,37.05736558675389,0.2077135711465052,0.0028751659046519877,0.20012491903395946,2.0,0.7193887585277801,1.021458763579343,0.014602803738317755,3.0,0.0004012764278808843,2.2507862356121535,0.8893485673936183,221.94174700438938,2.072270180552251e-05,14.082886864614233,1.769173281376498e-09,0.32813184184752775,1996.4,,6.127298213382504
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_013000.wav,
,295.1351400769681,86.40625,0.20188376168224298,5.377825929736593,89.0,0.20745920745920746,5.818283703900828,0.0,0.875,0.0005314475591345383,4.678175138783486,-4.274358644806853e-19,-0.039314519408275114,1.491958908654024e-05,7.833978514236875e-06,-55.67720899713474,-45.78674470527421,6.602278109341008,4.745377914325912e-05,0.005910532448572647,0.4162134129197598,0.06871118286135836,-51.78858175953116,1.0,501.4556665962729,22.289324997346547,0.0829406309462822,0.009587653329439252,0.04378423520923521,4.718530957943925,0.20512820512820512,0.04357446808510638,0.20574098798397863,0.9631461210690532,0.3318299546086863,2.7007139660724384,59016.61935094109,6.139916982523256,0.19123267796069437,0.9267776539402974,41.21141824046884,44.75816853344932,0.21998815321837564,0.005136446449973367,0.19560624286727737,2.0,0.7166107345945244,0.9727514095836863,0.22041106892523366,13.0,0.0017916534091400966,3.888627237603579,1.6014137332312544,242.83207026705043,2.618540821268024e-05,14.958379745429667,1.2252464899069374e-08,0.22307800040496553,977.3000000000001,,6.057430341048325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_014500.wav,
,295.02745497637204,87.421875,0.20425671728971964,5.238195411496699,61.0,0.14219114219114218,4.496147459553933,0.0,0.875,0.0004956575863555162,3.038668601848011,-1.802598474527754e-18,0.08269001090071965,5.5008072179064635e-06,7.783868264432413e-06,-59.0597751841335,-48.05214119350392,9.852514513818187,4.738245999012234e-05,0.001408233783792956,0.05992434529329482,0.02417229277642796,-56.48700810670336,1.0,374.70460162816977,18.205355190820402,0.09945014042374123,0.010632666471962617,0.053242545142545145,3.413405373831776,0.13986013986013984,0.04106951871657754,0.20395527369826436,0.9843731500148118,0.33298422699943914,3.4307608559272027,66326.78844778938,6.569511538900689,0.2977098377018766,0.9650207306625938,36.51299189329663,40.42486416196557,0.22581282085033563,0.003957245011763141,0.19971623330557353,6.0,0.7178036490478321,0.9997346693774974,0.08487879672897196,10.0,0.0007960197942818694,2.572767077430143,0.7772610286443182,211.66492121331024,2.341229092956152e-05,13.660090602852554,3.837466755655346e-09,0.25574830865320486,1377.6000000000001,,6.087263861675515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_020000.wav,
,295.600921451878,82.509765625,0.19277982622663553,5.236815493061153,63.0,0.14685314685314685,4.7114513417917365,0.0,0.0,0.00047962122836241975,3.1696324106970026,-1.651204425715233e-18,-0.04165618791430766,3.4090190085711554e-06,7.700283243665438e-06,-61.16342892899735,-49.757411985569256,11.640248025607006,4.7128588989823344e-05,0.0017036672174226553,0.05875245377944904,0.01943784491132783,-58.46012303191269,1.0,361.85495334294274,17.91911961166922,0.08097521315134662,0.008665851343457945,0.043501765349345994,3.614193925233645,0.1445221445221445,0.04008080808080808,0.18694926568758344,0.9888698267037498,0.3331405967123088,3.727786835144378,69557.03213594378,6.7135496374346335,0.3533031823280595,0.9651441487986498,34.53987696808731,38.34689414174497,0.19777543767276556,0.0032518417358398423,0.19423367570401898,4.0,0.7191157530698871,1.013603230598552,0.0565858644859813,9.0,0.0005844071020860967,2.703305897084661,0.9391155974456424,207.20714287567696,2.210410445758389e-05,13.426202656177376,2.2957195191170363e-09,0.27967290869830624,1807.2,,6.1203708355265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_021500.wav,
,294.3345486669624,88.36328125,0.20645626460280372,5.284368510791331,44.0,0.10256410256410256,4.000254909619609,0.0,0.0,0.0004690124738455084,2.7525216969712045,7.877537006544861e-19,0.06283767062900902,2.9646530065097463e-06,7.912399821593623e-06,-61.424477460514375,-49.84696033833891,11.531713692022933,4.763209410571955e-05,0.0014976137705838832,0.039851199602889076,0.018245489587409347,-59.197709815393715,1.0,266.24777051691655,14.635372716957045,0.10318443423411887,0.011189398364485983,0.0523085342056933,3.413405373831776,0.10023310023310023,0.0294331550802139,0.20113484646194926,0.9903304557287458,0.3331839226190211,3.855099641779089,70722.79153020239,6.765194810804094,0.3813139445793228,0.9740064154524359,33.80229018460628,37.7403386063809,0.22436488087402925,0.0032184886585582377,0.20502143672311157,3.0,0.7150968795593681,1.0155619253719883,0.022816880841121497,3.0,0.0005059272436314714,2.2267676451206597,0.49972593540431376,206.691501961444,2.178419646865546e-05,13.352274623335832,1.8748601071003454e-09,0.3036750355982174,1849.2,,6.019930132414118
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_023000.wav,
,295.35442460373963,84.787109375,0.19810072283878505,5.250448132170968,68.0,0.1585081585081585,4.77359297589477,0.0,0.0,0.0004784967878503147,3.2925752703795617,-1.227301089040173e-18,0.04435283025150686,4.524429107726001e-06,7.791259916879723e-06,-60.16057661393355,-49.18584434353984,10.629151110114808,4.743788914581487e-05,0.0018992661659283927,0.08388491899175032,0.028654206019405937,-57.62261855153828,1.0,445.1488119499639,20.455941522860606,0.07881325357691746,0.008624780957943924,0.04444284276329731,4.116165303738318,0.15617715617715616,0.0380310421286031,0.19485981308411213,0.9866324285254259,0.33305348894986714,3.5413322969805257,68933.66594231983,6.666481609214197,0.3068102361552973,0.96009407062033,35.37738144846172,39.576237790667676,0.21696064235882584,0.003473023986816405,0.19515129083001756,3.0,0.7178569632483273,1.0136516918505272,0.07210134345794392,9.0,0.0006546792903016815,2.537958062395269,0.9634692093780046,229.9354786107693,2.2211242514297518e-05,14.29341468576305,2.883171822334709e-09,0.2827120604370417,1615.4,,6.088603082415584
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_024500.wav,
,295.3814909581855,84.01953125,0.19630731600467288,5.25216798817413,52.0,0.12121212121212122,4.302097567008443,0.0,0.0,0.0004688791538041898,2.873964030265177,-1.517977662760214e-18,0.18262342290017544,2.848786086093727e-06,7.795662932216406e-06,-60.5606109511651,-50.125107913644214,12.541835943374041,4.7224527484072786e-05,0.002376768755353753,0.08600280872474286,0.023901984929574516,-58.621453322496784,1.0,326.69217479042635,17.153774753548653,0.08333371450526933,0.009564836448598131,0.044423400011737335,3.2126168224299065,0.11888111888111888,0.03709090909090909,0.1965787716955941,0.9890985163330842,0.3331484182105911,3.7485006727423418,69831.2279616008,6.722723518086837,0.35749846935426544,0.97319518362579,34.37854667750321,37.5671983083877,0.21097143609319466,0.0031170559969815326,0.19239844545202184,4.0,0.7166253743131926,1.0153939135908563,0.13461959696261683,9.0,0.0005030348992196444,1.939157628668319,0.7688062926088719,204.16288776125893,2.1923736247735622e-05,13.351595153786356,2.2021276067308123e-09,0.2985783391127724,1853.2,,6.057794942481723
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_030000.wav,
,294.3975606207471,86.47265625,0.2020389164719626,5.324441031964118,70.0,0.16317016317016317,4.247645937413819,0.0,0.0,0.00046931921604611665,2.9565063779019556,-9.275408723913808e-19,-0.05728508400767865,3.381259030704329e-06,7.760610433590432e-06,-60.37223610844522,-49.635777988910576,12.780279898618605,4.741540620985164e-05,0.0030885767510511197,0.1887576526952951,0.044732623640820424,-58.153769499269714,1.0,243.24239356215168,15.282835361462958,0.09630547195184427,0.010901905665887852,0.04998640819964349,4.216559579439252,0.16083916083916083,0.03823376623376623,0.20712616822429905,0.9880159999035304,0.33311271319515917,3.6602279392278345,69231.31032392642,6.690925517944759,0.3377569805708122,0.9693787485850484,34.84623050073027,38.31138433698702,0.21804659734105566,0.003297699668190695,0.19614601647080596,6.0,0.7186962413854203,1.0134291555993042,0.188923773364486,11.0,0.0005328532210447451,2.2184666091755076,0.847852027296824,208.08076776333138,2.2066866221005713e-05,13.523811585171108,2.500864189920955e-09,0.28919973464388615,1826.3000000000002,,6.109752140710791
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_031500.wav,
,294.4665161989692,85.380859375,0.19948798919392524,5.205763208268179,52.0,0.12121212121212122,4.4396386535035886,0.0,0.0,0.00046967830022912624,2.8746325354482605,1.70166910865274e-18,-0.05009679542390525,3.143564137730224e-06,7.795282111767902e-06,-60.4076188594388,-49.78558643896712,11.898913298973262,4.7697829237955335e-05,0.0012224512312796199,0.026077147220709307,0.009813401608201211,-58.37243611457039,1.0,431.9199701425172,19.958814690929103,0.08372679806425645,0.008770808995327102,0.04774004820936639,3.2126168224299065,0.11888111888111888,0.03709090909090909,0.20080106809078774,0.9884283689924899,0.3331225859452428,3.683119032946464,69812.92055889533,6.712456982125888,0.3390834015614128,0.9682029635810259,34.62756388542961,37.994823169583896,0.19606423588258523,0.0032413108132102256,0.19967767804817865,2.0,0.7190540619486537,1.0146577899840632,0.016428154205607476,2.0,0.0005040421472520786,2.0351827448684077,0.7423868140721268,213.70540834370647,2.1898327422145443e-05,13.748998041590593,2.361562650574665e-09,0.29597051184077205,1935.2,,6.118807318846076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_033000.wav,
,294.7292086711834,86.572265625,0.20227164865654204,5.240928792346773,72.0,0.16783216783216784,4.271694662531186,0.0,0.0,0.00046135974755359476,2.8436030050890935,3.0177880396629257e-19,0.09900937796753609,3.357351085728184e-06,7.771709799230802e-06,-60.84416905910595,-50.04805525139939,12.15622448341253,4.726622021337474e-05,0.0015566737343249981,0.042859483086720274,0.01643178695412728,-58.67460336058575,1.0,452.1557747335453,20.650439496370602,0.0947331377158958,0.010053117698598131,0.05251179653679654,4.517742406542056,0.1655011655011655,0.036719191919191915,0.20307076101468624,0.9886716697598035,0.33312469421444874,3.688146106852208,70619.42559461069,6.734997409185564,0.33516354299780815,0.9687494749172667,34.32539663941425,38.2805675009812,0.20725286297222587,0.0031448304609818893,0.20054131581382437,2.0,0.7175871331843033,1.0177154402069248,0.06479994158878505,3.0,0.0005401343087045169,2.169565698520202,0.9621198703581655,226.55645906803196,2.1375531416439673e-05,14.165306492190895,2.193232061824969e-09,0.31171876566660156,1704.9,,6.081830309471009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_034500.wav,
,294.18222624323636,87.208984375,0.20375930928738317,5.198390228698053,60.0,0.13986013986013987,4.733305613906149,0.0,0.0,0.00047508123622815344,3.0549998203198205,5.858949689044577e-19,0.1491676324937201,3.5642801614468804e-06,7.799642137155402e-06,-60.965611300137,-49.63592706036218,11.88364334006785,4.738841157723092e-05,0.0010207089768249356,0.026215340720344038,0.008927569965818005,-58.318518362174444,1.0,415.53869112961905,19.413917699197512,0.08451296518223068,0.008770808995327103,0.05161077441077441,3.5137996495327104,0.1375291375291375,0.03923116883116883,0.1941588785046729,0.9884500857299505,0.33312621882789895,3.6918132313106,69320.01801884457,6.700207872474381,0.34580433623433654,0.964605458870188,34.681481637825556,38.5403182468057,0.20958931157035665,0.0032976430719548998,0.20667931279109214,4.0,0.7173430982900487,1.012635379221905,0.013690128504672897,2.0,0.0005932972672640596,2.6470929379625545,0.8749318297337254,211.15030702799893,2.2055389943124328e-05,13.535936661883389,2.3901513405512078e-09,0.2826119786353783,1815.2,,6.075716134652543
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_040000.wav,
,294.9587337003828,87.30859375,0.20399204147196262,5.449028556566111,67.0,0.1561771561771562,4.436168374794459,0.0,0.0,0.000505915433317537,3.0379705244566524,-2.745278751800387e-19,-0.2015718682308725,4.463279399149531e-06,8.036839899111507e-06,-59.29038231149865,-48.56182842895494,12.180223151946374,4.740686771198493e-05,0.004883467332920111,0.458520075530246,0.17201816404385073,-57.265564197992504,1.0,144.78862292448042,11.500838439211137,0.10003976576222191,0.012170524240654205,0.0480118887437673,4.216559579439252,0.15384615384615383,0.03657142857142857,0.2079105473965287,0.9874328469021421,0.3331144492589063,3.664178010072845,66286.11250588128,6.6109476740702195,0.3593106949400961,0.9681180196604399,35.734435802007496,39.51714065645716,0.21916546005001974,0.0037317159479314625,0.19830511088492028,4.0,0.7100900987543979,0.9943612658287905,0.40066442757009346,6.0,0.0007207985557613403,2.024818113506143,0.9715858503987249,178.34359560311296,2.3868953378609812e-05,12.245906129149459,3.0961140225733743e-09,0.24996049879032295,1582.7,,5.898695047692301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_041500.wav,
,294.57584853669374,87.02734375,0.20333491530373832,5.250606959060572,33.0,0.07692307692307693,3.78354930058193,0.0,0.875,0.0022035239689329666,2.872072863705155,-4.743680196125669e-19,0.03127449717950308,0.00018656163231008484,7.997250652921218e-06,-38.98091474593215,-31.15227581148581,16.253171709039062,4.7557646464880493e-05,0.0010683364673756968,0.02103021674603789,0.010951922398842906,-37.437348520245216,1.0,95.35147079294498,7.617084238834391,0.10750835338297718,0.011750693633177569,0.058025123887780625,2.5098568925233646,0.07692307692307691,0.03072,0.19706275033377837,0.9447179832599767,0.33159757712874266,2.6288499095407074,20680.764153207852,4.742273057472611,0.33958334513175703,0.980653400974623,55.56265147975478,55.72882324257662,0.22666842174542579,0.027694033258611507,0.20084204682150458,5.0,0.7120955642861367,0.3321537965364893,0.03650700934579439,1.0,0.06050328372650268,1.5435662256869307,0.46218788482509154,98.50500718566275,0.00011157597072572532,9.004012420174776,3.399177687259297e-07,0.03298348160770639,314.3,,5.946749517911977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_043000.wav,
,294.84418858643085,91.046875,0.21272634345794392,5.488219469205776,69.0,0.16083916083916083,4.800995008277713,0.0,0.875,0.0016574796258872647,3.8383182815491272,-1.376676550535194e-18,0.028808224290164844,7.307835543350847e-05,8.63320992705387e-06,-45.300944268818164,-35.12031304871264,17.828445506270185,4.855681597957189e-05,0.002923122158598801,0.16762878783716173,0.07074166237681756,-42.11682467856896,1.0,85.18259686211461,8.455248277511682,0.12401786286043619,0.014470465829439253,0.055457232898680264,3.413405373831776,0.16083916083916083,0.04722994652406417,0.19531041388518022,0.9643484380684533,0.3327339859174853,3.1605284231216246,26684.035763695163,5.116933400357647,0.4406105898762123,0.9596132150699159,50.883175321431025,51.658487566889654,0.2617809661708569,0.017538172912597655,0.2094784244779618,4.0,0.6980868677643431,0.4652541832249231,1.3617114485981308,7.0,0.02935087193169025,3.184119590249203,0.9841400487454237,37.72023829007475,8.106801223148857e-05,5.852121578155776,1.1339104734220385e-07,0.04525288211259511,562.9,,5.624422015664129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_044500.wav,
,299.35121898446243,95.673828125,0.22353698160046725,7.0214137206430705,42.0,0.0979020979020979,4.286080231740649,0.0,0.875,0.0006610779845278207,2.892110359759073,-1.291895883200182e-18,0.0007019405337196924,7.362485959217615e-06,1.4505956953775376e-05,-55.95848532257685,-45.81066634560513,13.778497953335133,9.298283327505505e-05,0.014773432467223513,0.39271200100666526,0.2953495471875345,-53.813057394211945,1.0,25.53193586679908,4.329258144190024,0.2201267930327869,0.028206228095794393,0.07371112819650211,3.413405373831776,0.09557109557109557,0.028064171122994648,0.19656208277703605,0.9838404435600321,0.33302648257316164,3.495268381562213,61109.74102619687,6.438825774266035,0.3442606960848501,0.9742113094974554,39.18694260578805,41.69084470893562,0.20547584572857705,0.005122319724343041,0.24016069831282194,7.0,0.7300935860773207,0.9154909731059133,6.766574182242991,23.0,0.0019071724255766557,2.145427928364903,0.6119073531938497,144.51357173770808,3.132293515754959e-05,11.159904159875973,7.136411158753298e-09,0.25012021491181574,1388.7,,6.409975816924989
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_050000.wav,
,316.49491517896615,116.216796875,0.2715345721378505,9.630375681918057,50.0,0.11655011655011654,4.836854395761796,0.0,0.84375,0.0014538803949541395,3.6917616210065316,2.0185873175002846e-19,-0.0577715329741714,1.11809665549711e-05,0.00019959454256921556,-54.88182298150397,-41.73695681659636,12.340734523502155,0.00213645483874903,0.030782293527704896,0.27516831073169545,0.2046579828414542,-50.61117373476272,1.0,13.438623894426819,3.1228273572036684,0.5397037264893151,0.07107458382009346,0.10102322958474273,2.6102511682242993,0.11655011655011654,0.044755244755244755,0.19666221628838448,0.993683751618309,0.3333018347603503,4.633478013308081,56093.16855949091,6.5972188092011415,0.6568590938536868,0.9702364238599854,42.388826265237284,43.505393397214874,0.2309135184941424,0.008187515952370383,0.3150735634311095,18.0,0.8291178738211575,0.6834256634596234,6.417932242990654,52.0,0.005299438572024154,4.27064924674125,0.8619490874970097,46.662127496915325,7.243388050306934e-05,5.122411747051366,1.1720630097316815e-08,0.6300672136405873,3463.6000000000004,,10.703974223183726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/indices/S4A03895_20190522_051500.wav,
